Number of Records,created_at (@realDonaldTrump's Tweets),favorite_count (@realDonaldTrump's Tweets),id_str (@realDonaldTrump's Tweets),in_reply_to_screen_name (@realDonaldTrump's Tweets),in_reply_to_status_id_str (@realDonaldTrump's Tweets),is_retweet (@realDonaldTrump's Tweets),lang (@realDonaldTrump's Tweets),retweet_count (@realDonaldTrump's Tweets),source (@realDonaldTrump's Tweets),text (@realDonaldTrump's Tweets)
1,3/30/2017 9:17:30 PM,31252,847558426557337600,,,false,en,6576,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Great op-ed from @RepKenBuck. Looks like some in the Freedom Caucus are helping me end #Obamacare. https://t.co/Y2vTnIBTBZ
1,3/30/2017 9:20:44 PM,37579,847559239149158401,,,false,en,7648,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","If @RepMarkMeadows, @Jim_Jordan and @Raul_Labrador would get on board we would have both great healthcare and massive tax cuts &amp; reform."
1,3/30/2017 9:21:50 PM,29837,847559519085379584,,,false,en,5830,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Where are @RepMarkMeadows, @Jim_Jordan and @Raul_Labrador?
#RepealANDReplace #Obamacare"
1,3/30/2017 10:16:17 PM,57015,847573220417044480,,,false,en,11977,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The meeting next week with China will be a very difficult one in that we can no longer have massive trade deficits...
1,3/30/2017 10:16:50 PM,41491,847573358912974849,realDonaldTrump,847573220417044480,false,en,7486,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",...and job losses. American companies must be prepared to look at other alternatives.
1,3/31/2017 1:43:35 AM,58401,847625389908217856,,,false,en,13342,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Only by enlisting the full potential of women in our society will we be truly able to #MakeAmericaGreatAgain🇺🇸… https://t.co/cxhgYaxiek
1,3/31/2017 11:04:32 AM,73173,847766558520856578,,,false,en,17860,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mike Flynn should ask for immunity in that this is a witch hunt (excuse for big election loss), by media &amp; Dems, of historic proportion!"
1,3/31/2017 2:35:47 PM,39987,847819720418111488,,,false,en,6827,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It was an honor to welcome the Prime Minister of Denmark, Lars Løkke Rasmussen {@larsloekke} to the @WhiteHouse yes… https://t.co/N1g0TiVnSp"
1,3/31/2017 5:28:44 PM,56241,847863243200753666,,,false,en,10333,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Great meeting with a wonderful woman today, former Secretary of State, Condoleezza Rice! #USA🇺🇸 https://t.co/ZuriIC3YwG"
1,3/31/2017 5:45:10 PM,47267,847867380562894848,,,false,und,10822,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#ConfirmGorsuch #SCOTUS https://t.co/WkqHYMcYa3
1,3/31/2017 6:30:38 PM,57318,847878820220858369,,,false,en,13536,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>","It is an exciting time for our country!
#WeeklyAddress #ConfirmGorsuch https://t.co/tP4bkvTOBq"
1,3/31/2017 7:37:00 PM,43391,847895524632129536,,,false,en,9502,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",'Trump Celebrates American Manufacturing Survey Showing Highest Level of Optimism in 20 Years' ➡️… https://t.co/cVWXOa1MjY
1,3/31/2017 9:31:44 PM,64602,847924397180583937,,,false,en,14455,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",We are going to defend our industry &amp; create a level playing field for the American worker. It is time to put… https://t.co/dzPKJMghj1
1,4/1/2017 12:43:32 PM,76444,848153860602507264,,,false,en,21508,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When will Sleepy Eyes Chuck Todd and @NBCNews start talking about the Obama SURVEILLANCE SCANDAL and stop with the Fake Trump/Russia story?
1,4/1/2017 1:02:32 PM,84270,848158641056362496,,,false,en,22064,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It is the same Fake News Media that said there is ""no path to victory for Trump"" that is now pushing the phony Russia story. A total scam!"
1,4/1/2017 3:59:36 PM,47578,848203201094483972,,,false,en,11077,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The failing @nytimes finally gets it - ""In places where no insurance company offers plans, there will be no way for ObamaCare customers to.."
1,4/1/2017 4:06:14 PM,50181,848204870876356608,,,false,en,9896,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","...use subsidies to buy health plans."" In other words, Ocare is dead. Good things will happen, however, either with Republicans or Dems."
1,4/1/2017 4:50:36 PM,60008,848216035153121285,,,false,en,15959,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wow, @FoxNews just reporting big news. Source: ""Official behind unmasking is high up. Known Intel official is responsible. Some unmasked...."
1,4/1/2017 5:02:29 PM,63511,848219027659010051,,,false,en,15491,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","..not associated with Russia. Trump team spied on before he was nominated."" If this is true, does not get much bigger. Would be sad for U.S."
1,4/1/2017 10:21:02 PM,52741,848299191646515202,,,false,en,13607,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thank you @JCLayfield -- will get even better as my Administration continues to put #AmericaFirst🇺🇸 https://t.co/AQQzmt10x7
1,4/2/2017 12:56:49 PM,78758,848519587675201538,,,false,en,16177,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Anybody (especially  Fake News media) who thinks that Repeal &amp; Replace of ObamaCare is dead does not know the love and strength in R Party!
1,4/2/2017 1:03:43 PM,72093,848521325480202240,,,false,en,13514,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Talks on Repealing and Replacing ObamaCare are, and have been, going on, and will continue until such time as a deal is hopefully struck."
1,4/2/2017 1:34:16 PM,81173,848529014667055105,,,false,en,21101,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The real story turns out to be SURVEILLANCE and LEAKING! Find the leakers.
1,4/3/2017 12:58:29 AM,111478,848701201315188736,,,false,en,24891,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Melania and I are honored to light up the @WhiteHouse this evening, for 
#WorldAutismAwarenessDay. Join us &amp; #LIUB.… https://t.co/tR3hqqyWvv"
1,4/3/2017 10:15:17 AM,71666,848841326183534594,,,false,en,19758,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Such amazing reporting on unmasking and the crooked scheme against us by @foxandfriends. ""Spied on before nomination."" The real story."
1,4/3/2017 11:16:52 AM,72766,848856822312292354,,,false,en,23182,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Was the brother of John Podesta paid big money to get the sanctions on Russia lifted? Did Hillary know?
1,4/3/2017 11:21:11 AM,106053,848857910297980928,,,false,en,27131,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Did Hillary Clinton ever apologize for receiving the answers to the debate? Just asking!
1,4/3/2017 12:51:01 PM,67963,848880519458717698,,,false,en,21782,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",".@FoxNews from multiple sources: ""There was electronic surveillance of Trump, and people close to Trump. This is unprecedented."" @FBI"
1,4/3/2017 4:00:33 PM,74855,848928217138384896,,,false,en,12713,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Getting ready to meet President al-Sisi of Egypt. On behalf of the United States, I look forward to a long and wonderful relationship."
1,4/3/2017 5:56:55 PM,55261,848957498040217603,,,false,en,10926,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Looking forward to hosting our heroes from the Wounded Warrior Project (@WWP) Soldier Ride to the @WhiteHouse on Th… https://t.co/QLC0qFD94x
1,4/3/2017 7:39:05 PM,57251,848983209580822529,,,false,en,13116,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It was an honor to welcome President Al Sisi of Egypt to the @WhiteHouse as we renew the historic partnership betwe… https://t.co/9mRaGvcPHz
1,4/4/2017 12:39:16 PM,0,849239946653290496,,,true,en,11312,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @DRUDGE_REPORT: RICE ORDERED SPY DOCS ON TRUMP? https://t.co/bL2nZRFxk9
1,4/4/2017 6:38:13 PM,37413,849330281412792320,,,false,und,8318,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",".@WhiteHouse #CEOTownHall
➡️https://t.co/ADSKuUXf1b https://t.co/XHfQ6zmF2H"
1,4/4/2017 7:38:59 PM,47983,849345573509574665,,,false,en,9356,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",Thank you Sean McGarvey &amp; the entire Governing Board of Presidents for honoring me w/an invite to speak. #NABTU2017… https://t.co/dJlZvlq6Tj
1,4/4/2017 9:03:51 PM,48523,849366930133839872,,,false,en,9063,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Great to talk jobs with #NABTU2017. Tremendous spirit &amp; optimism - we will deliver! https://t.co/6lRuQZZHrc
1,4/5/2017 9:18:08 PM,66309,849732911377117185,,,false,en,13022,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",I am deeply committed to preserving our strong relationship &amp; to strengthening America's long-standing support for… https://t.co/GxrOR3ALCE
1,4/6/2017 2:12:43 AM,82170,849807049118625792,,,false,en,22735,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JOBS, JOBS, JOBS!
https://t.co/XGOQPHywrt https://t.co/B5Qbn6llzE"
1,4/6/2017 6:30:49 PM,59696,850053194923298816,,,false,en,10657,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It was an honor to host our American heroes from the @WWP #SoldierRideDC at the @WhiteHouse today with @FLOTUS, @VP… https://t.co/u5AI1pupVV"
1,4/7/2017 11:22:53 PM,0,850489084221018113,,,true,en,15072,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @IvankaTrump: Very proud of Arabella and Joseph for their performance in honor of President Xi Jinping and Madame Peng Liyuan's official…
1,4/8/2017 2:50:59 PM,66078,850722648883638272,,,false,en,10409,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It was a great honor to have President Xi Jinping and Madame Peng Liyuan of China as our guests in the United States. Tremendous...
1,4/8/2017 2:51:10 PM,47898,850722694958075905,realDonaldTrump,850722648883638272,false,en,7152,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","...goodwill and friendship was formed, but only time will tell on trade."
1,4/8/2017 2:54:24 PM,133188,850723509370327040,,,false,en,26945,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Congratulations to our great military men and women for representing the United States, and the world, so well in the Syria attack."
1,4/8/2017 7:00:08 PM,60579,850785347038576640,,,false,en,11606,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The reason you don't generally hit runways is that they are easy and inexpensive to quickly fix (fill in and top)!
1,4/8/2017 7:58:32 PM,99816,850800045012201473,,,false,en,18315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Judge Gorsuch will be sworn in at the Rose Garden of the White House on Monday at 11:00 A.M. He will be a great Justice. Very proud of him!
1,4/9/2017 3:20:39 PM,76328,851092500056072198,,,false,en,15445,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",So sad to hear of the terrorist attack in Egypt. U.S. strongly condemns. I have great...
1,4/9/2017 3:21:07 PM,55681,851092618754891781,realDonaldTrump,851092500056072198,false,en,10274,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",...confidence that President Al Sisi will handle situation properly.
1,4/10/2017 1:35:45 AM,70704,851247294854856706,,,false,en,14370,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thank you @USNavy! #USA https://t.co/oD7L8vPgjq
1,4/10/2017 9:59:10 PM,78557,851555178910064640,,,false,en,15552,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",Congratulations to Justice Neil Gorsuch on his elevation to the United States Supreme Court. A great day for Americ… https://t.co/RM9lfTaePS
1,4/10/2017 11:56:35 PM,87952,851584729400979456,,,false,en,16513,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Happy Passover to everyone celebrating in the United States of America, Israel, and around the world. #ChagSameach"
1,4/11/2017 11:48:31 AM,0,851763890786635776,,,true,en,6160,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @foxnation: Grateful Syrians React To @realDonaldTrump Strike: 'I'll Name My Son Donald' https://t.co/7KexXsXLUx #SyrianStrikes
1,4/11/2017 11:59:04 AM,80148,851766546825347076,,,false,en,18891,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I explained to the President of China that a trade deal with the U.S. will be far better for them if they solve the North Korean problem!
1,4/11/2017 12:03:43 PM,133714,851767718248361986,,,false,en,52339,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","North Korea is looking for trouble. If China decides to help, that would be great. If not, we will solve the problem without them!  U.S.A."
1,4/11/2017 12:59:20 PM,57695,851781714028494849,,,false,en,12144,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ron Estes is running TODAY for Congress in the Great State of Kansas. A wonderful guy, I need his help on Healthcare &amp; Tax Cuts (Reform)."
1,4/11/2017 8:27:35 PM,43164,851894518014238720,,,false,en,8634,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Great Strategic &amp; Policy CEO Forum today with my Cabinet Secretaries and top CEO's from around the United States.… https://t.co/pmGIL08OpP
1,4/12/2017 3:16:00 AM,40154,851997299454742528,,,false,en,6160,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I will be interviewed by @MariaBartiromo at 6:00 A.M. @FoxBusiness. Enjoy!
1,4/12/2017 12:22:22 PM,91088,852134796436398086,,,false,en,19307,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Had a very good call last night with the President of China concerning the menace of North Korea.
1,4/12/2017 12:37:07 PM,70870,852138509355933697,,,false,en,13034,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Great win in Kansas last night for Ron Estes, easily winning the Congressional race against the Dems, who spent heavily &amp; predicted victory!"
1,4/12/2017 9:48:48 PM,51981,852277347587952640,,,false,en,10621,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Great meeting w/ NATO Sec. Gen. We agreed on the importance of getting countries to pay their fair share &amp; focus on… https://t.co/G9TdjWezmH
1,4/12/2017 11:09:56 PM,64055,852297762599313409,,,false,en,12015,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Economic confidence is soaring as we unleash the power of private sector job creation and stand up for the American Workers. #AmericaFirst
